BRNO,IS_WEEKEND,TIME_SLOT,VISITOR_COUNT,CONGESTION_LEVEL,TOTAL_PAYMENT_AMT,AVG_PAYMENT_AMT,STORE_NM,ROAD_NM_CD,ACTIVITY_TYPE_CD
6398702637.0,1,afternoon,18,MEDIUM,58737.0,14684.25,소아르떼 미디어센터,4658057.0,3
6403000649.0,1,afternoon,1,LOW,3200.0,3200.0,이디야,3282068.0,1
6403100461.0,1,night,2,LOW,3000.0,3000.0,(주)아성다이소,3290013.0,2
6405100488.0,0,afternoon,4,LOW,38100.0,19050.0,소예르,4658358.0,1
6408500746.0,1,night,4,LOW,103300.0,103300.0,(주)에스앤에스펌 서가앤쿡,3250062.0,1
6410701755.0,1,afternoon,2,LOW,5500.0,5500.0,그린집,4544129.0,1
6410901574.0,1,afternoon,3,LOW,19000.0,19000.0,선수제돈까스,2239002.0,1
6410902520.0,1,afternoon,2,LOW,4400.0,4400.0,신정호매점,3253048.0,1
6411300311.0,1,afternoon,4,LOW,97000.0,97000.0,괴산산막이매운탕,4538370.0,1
6412601227.0,1,night,3,LOW,26300.0,26300.0,오늘통닭,4301287.0,1
6413301400.0,1,afternoon,3,LOW,35400.0,35400.0,본딩마켓,3254081.0,1
6414600513.0,1,afternoon,2,LOW,18000.0,18000.0,곽다정이네,3275053.0,1
6414600513.0,1,night,1,LOW,33000.0,33000.0,곽다정이네,3275053.0,1
6420301935.0,1,afternoon,4,LOW,19500.0,9750.0,관계의 미학,4517496.0,1
6421200980.0,1,afternoon,3,LOW,11000.0,11000.0,스토리25시,3239057.0,1
6421301079.0,0,night,1,LOW,4000.0,4000.0,한끼김밥,3010014.0,1
6421401979.0,0,night,2,LOW,60000.0,60000.0,남도고집,4646014.0,1
6423100716.0,1,afternoon,2,LOW,9500.0,9500.0,현해탄,4598367.0,1
6423400338.0,1,afternoon,2,LOW,4500.0,4500.0,오늘또젤라또,4598392.0,1
6423400570.0,1,afternoon,4,LOW,23400.0,23400.0,투썸플레이스,4589598.0,1
6423500897.0,1,afternoon,2,LOW,23400.0,23400.0,백소정,3351284.0,1
6428502395.0,0,afternoon,1,LOW,11000.0,11000.0,돌돌파이,4601278.0,1
6430601958.0,0,night,2,LOW,85000.0,85000.0,노이,3239067.0,1
6432001162.0,1,night,2,LOW,67000.0,67000.0,진주조개구이,4580811.0,1
6434500526.0,0,night,2,LOW,1000.0,1000.0,(주)아성다이소,3166004.0,2
6436100754.0,1,afternoon,3,LOW,80000.0,80000.0,구례소나무정원,3288020.0,1
6440400021.0,0,night,1,LOW,7100.0,7100.0,CU 대전문창점,3010018.0,2
6440401258.0,1,morning,2,LOW,4500.0,4500.0,보령댐통나무휴게소,3252021.0,1
6441902038.0,1,afternoon,1,LOW,20000.0,20000.0,더화이트피스,4598082.0,2
6442201081.0,0,night,2,LOW,19500.0,19500.0,모퉁이부엌,4607451.0,1
6442201081.0,1,night,5,LOW,39500.0,39500.0,모퉁이부엌,4607451.0,1
6442601454.0,1,afternoon,3,LOW,29000.0,29000.0,올터바웃 바틀,4349031.0,2
6444300466.0,0,morning,2,LOW,20800.0,20800.0,뷰(VIEW)282 유량동빵집,3249037.0,1
6444900546.0,0,afternoon,1,LOW,2000.0,2000.0,카이스트 KI빌딩(그라찌에),3167083.0,1
6445300316.0,1,afternoon,4,LOW,47000.0,47000.0,옥면옥,3282007.0,1
6448102433.0,1,afternoon,2,LOW,27400.0,27400.0,카페링크,3016011.0,1
6449201726.0,1,afternoon,3,LOW,25000.0,25000.0,신대한수산,3252010.0,2
6451002246.0,1,afternoon,4,LOW,3950.0,3950.0,GS25,3259024.0,1
6453200463.0,1,afternoon,1,LOW,1200.0,1200.0,GS25,3162024.0,2
6453600817.0,1,afternoon,5,LOW,20500.0,10250.0,다누리스카이라운지,3248037.0,1
6453701171.0,0,afternoon,2,LOW,36000.0,36000.0,경성면옥,3254090.0,1
6454400622.0,0,afternoon,1,LOW,6000.0,6000.0,유니랜드,4508299.0,2
6454400622.0,1,afternoon,1,LOW,10000.0,10000.0,유니랜드,4508299.0,2
6456200500.0,0,afternoon,1,LOW,14500.0,14500.0,아마씨(아름엄마 씨앗밥상),4649660.0,1
6456200500.0,1,afternoon,5,LOW,58000.0,29000.0,아마씨(아름엄마 씨앗밥상),4649660.0,1
6458702286.0,0,dawn,4,LOW,5000.0,5000.0,무주반딧불시장상인협동조합,3275041.0,1
6458702286.0,1,dawn,4,LOW,1500.0,1500.0,무주반딧불시장상인협동조합,3275041.0,1
6460201186.0,1,afternoon,4,LOW,10000.0,5000.0,불꼬챙이,3266057.0,1
6462001900.0,0,afternoon,5,LOW,49800.0,16600.0,심리서점 쓰담,4604087.0,2
6462001900.0,0,morning,4,LOW,5000.0,5000.0,심리서점 쓰담,4604087.0,2
6462001900.0,1,afternoon,2,LOW,20000.0,10000.0,심리서점 쓰담,4604087.0,2
6462700763.0,1,afternoon,5,LOW,110000.0,110000.0,마가레뜨,4508270.0,1
6465200799.0,0,afternoon,3,LOW,23000.0,23000.0,오너리스목포점,3281021.0,1
6468501990.0,0,morning,2,LOW,10600.0,10600.0,세븐일레븐,2009009.0,2
6471400825.0,0,afternoon,3,LOW,60000.0,60000.0,영인조선곰탕,3253066.0,1
6472900232.0,0,afternoon,2,LOW,7000.0,7000.0,담양커피,4658404.0,1
6474700876.0,1,afternoon,4,LOW,97600.0,97600.0,단. 하루,4709109.0,1
6481100002.0,1,morning,2,LOW,15000.0,15000.0,혜원가,4598393.0,1
6482900759.0,1,night,2,LOW,37800.0,37800.0,명륜진사갈비,2249003.0,1
6484100329.0,1,afternoon,2,LOW,25000.0,25000.0,한오백년추어탕,4580843.0,1
6484600101.0,1,afternoon,1,LOW,12000.0,12000.0,알파문구 목포하당점,3281029.0,2
6487100194.0,0,afternoon,1,LOW,3500.0,3500.0,더(the) 커피볶는집,3265034.0,1
6487800306.0,1,night,2,LOW,35000.0,35000.0,그날의 미술관,4598332.0,6
6488200375.0,1,night,1,LOW,73460.0,73460.0,남원농협 하나로마트 고죽점,3000200.0,2
6490500834.0,0,morning,3,LOW,19000.0,19000.0,카페이루소,4646319.0,1
6490500834.0,1,afternoon,2,LOW,11500.0,11500.0,카페이루소,4646319.0,1
6501401233.0,0,afternoon,2,LOW,14700.0,14700.0,다구로잉,4295162.0,2
6501501642.0,0,afternoon,4,LOW,26100.0,13050.0,원스타임오프카페,3266064.0,1
6501501642.0,1,night,3,LOW,6500.0,6500.0,원스타임오프카페,3266064.0,1
6502200826.0,1,morning,1,LOW,13000.0,13000.0,탑정가마솥소머리곰탕,3255010.0,1
6503201028.0,0,morning,3,LOW,36000.0,36000.0,경성한우국밥,4556703.0,1
6508501631.0,0,night,1,LOW,14000.0,14000.0,정남진시네마,3017031.0,3
6510101726.0,1,night,4,LOW,162000.0,162000.0,여수낭만포차100도(1호점),3282078.0,1
6510300740.0,0,morning,1,LOW,18000.0,18000.0,화도식당,3278030.0,1
6511000641.0,0,morning,6,LOW,6800.0,6800.0,세븐일레븐,4640627.0,2
6512101175.0,0,afternoon,2,LOW,117000.0,117000.0,고릴라캠핑,3283009.0,2
6512701444.0,1,night,2,LOW,25000.0,25000.0,전통칼국수식당,4298085.0,1
6512900416.0,0,afternoon,2,LOW,18500.0,18500.0,국수정,4554310.0,1
6514000764.0,1,afternoon,2,LOW,17800.0,17800.0,또야미,3281095.0,1
6514100965.0,1,dawn,3,LOW,53000.0,53000.0,비요리(군산점),4604248.0,1
6515200262.0,1,afternoon,1,LOW,10500.0,10500.0,처치앤댄스홀식당,4295203.0,1
6518502797.0,1,night,2,LOW,18000.0,18000.0,구슬구슬,4601134.0,1
6520502672.0,0,morning,1,LOW,24000.0,24000.0,미가옥,4598107.0,1
6522700939.0,0,afternoon,1,LOW,14000.0,14000.0,찐,4553545.0,1
6526200361.0,0,morning,2,LOW,8000.0,8000.0,해운대옛날팥빙수.단팥죽,3133043.0,1
6528501277.0,1,afternoon,2,LOW,10400.0,10400.0,머물다가,4526438.0,2
6530801115.0,1,afternoon,2,LOW,18500.0,18500.0,최진엽샤브샤브,4301062.0,1
6531101890.0,1,night,4,LOW,32500.0,32500.0,버거킹,4541750.0,1
6531301083.0,0,afternoon,3,LOW,44500.0,44500.0,원조태평소국밥유천점,3165035.0,1
6531401042.0,0,afternoon,2,LOW,12500.0,6250.0,카페연주,4619113.0,1
6531401042.0,1,afternoon,12,MEDIUM,30000.0,15000.0,카페연주,4619113.0,1
6532400912.0,0,afternoon,1,LOW,14000.0,14000.0,컨사이스,4298307.0,1
6541202190.0,1,afternoon,3,LOW,1800.0,1800.0,더리터,4607047.0,1
6544500865.0,1,afternoon,2,LOW,1600.0,1600.0,세븐일레븐,2282002.0,2
6550401466.0,1,afternoon,1,LOW,7300.0,7300.0,브루네,4532192.0,1
6552001447.0,0,night,1,LOW,6000.0,6000.0,예민꿩만두,4512031.0,1
6553801122.0,0,afternoon,4,LOW,30500.0,15250.0,빵쇼핑,4658404.0,1
6556000629.0,0,afternoon,7,LOW,94000.0,31333.333333333332,담양샌드,3286019.0,2
6556000629.0,1,afternoon,6,LOW,75000.0,25000.0,담양샌드,3286019.0,2
6556000629.0,1,morning,2,LOW,18000.0,18000.0,담양샌드,3286019.0,2
6560102230.0,0,dawn,2,LOW,16000.0,16000.0,스타롱비치식당,3296036.0,1
6560302030.0,1,night,3,LOW,2000.0,2000.0,미스터빠삭 제천강제점,3239001.0,1
6562801053.0,0,afternoon,2,LOW,21000.0,21000.0,카페 시루산,4523410.0,1
6562901292.0,0,afternoon,2,LOW,44700.0,44700.0,아덴플러스,3285050.0,1
6563100807.0,0,morning,2,LOW,26000.0,26000.0,개암골곤드레밥,3280003.0,1
6568501982.0,1,afternoon,2,LOW,31000.0,31000.0,블루클린바이브,3237046.0,1
6568502133.0,0,afternoon,1,LOW,7000.0,7000.0,에프터아워,4508216.0,1
6570400556.0,1,afternoon,2,LOW,35000.0,17500.0,고돈상회 본점,3299038.0,1
6570400556.0,1,morning,1,LOW,13000.0,13000.0,고돈상회 본점,3299038.0,1
6570601447.0,1,night,3,LOW,14000.0,14000.0,카페리즌,4857840.0,1
6570700654.0,1,afternoon,4,LOW,25500.0,25500.0,도캐도캐,4703162.0,1
6570702161.0,1,afternoon,2,LOW,9600.0,9600.0,커피홀 베이커리,4592262.0,1
6570702161.0,1,morning,2,LOW,12700.0,12700.0,커피홀 베이커리,4592262.0,1
6570801801.0,1,afternoon,6,LOW,436000.0,436000.0,서산명소,3254193.0,1
6570901211.0,1,morning,4,LOW,36000.0,36000.0,주천묵집,3000163.0,1
6571600035.0,0,night,5,LOW,67530.0,22510.0,롯데슈퍼,3280004.0,2
6571600035.0,1,afternoon,8,LOW,20830.0,10415.0,롯데슈퍼,3280004.0,2
6571600035.0,1,night,7,LOW,46540.0,23270.0,롯데슈퍼,3280004.0,2
6572301288.0,0,morning,4,LOW,8000.0,8000.0,더조은(전주),3266057.0,2
6572301288.0,0,night,3,LOW,10000.0,10000.0,더조은(전주),3266057.0,2
6572301288.0,1,afternoon,11,MEDIUM,15100.0,5033.333333333333,더조은(전주),3266057.0,2
6573501170.0,0,morning,2,LOW,19100.0,19100.0,카페누비,4697049.0,1
6573501170.0,1,afternoon,1,LOW,5000.0,5000.0,카페누비,4697049.0,1
6580202927.0,1,afternoon,3,LOW,5700.0,5700.0,던킨도너츠,3160044.0,1
6581601788.0,1,afternoon,2,LOW,7300.0,7300.0,카페39,3271002.0,1
6581601925.0,0,night,2,LOW,16000.0,16000.0,오씨칼국수,3166021.0,1
6581601925.0,1,afternoon,2,LOW,19000.0,19000.0,오씨칼국수,3166021.0,1
6582301864.0,1,afternoon,1,LOW,19900.0,19900.0,간코,4292211.0,1
6582800797.0,0,afternoon,1,LOW,8000.0,8000.0,유명장남원추어탕,3249034.0,1
6582801535.0,0,afternoon,2,LOW,40000.0,40000.0,CURVE(커브),3294006.0,1
6582901172.0,1,night,2,LOW,18900.0,18900.0,세븐일레븐,4286458.0,2
6583901074.0,1,afternoon,2,LOW,11300.0,11300.0,꽈페(광주수완점),4289570.0,1
6584900394.0,1,afternoon,4,LOW,24000.0,12000.0,예가국수,3263044.0,1
6585000497.0,1,afternoon,2,LOW,13500.0,13500.0,시장분식,4562591.0,1
6586100585.0,0,afternoon,4,LOW,16600.0,16600.0,이디야,3255038.0,1
6590202032.0,0,night,1,LOW,2000.0,2000.0,떡순이동생 떡튀기,4512031.0,1
6590202255.0,1,night,1,LOW,55000.0,55000.0,퀴비,4277074.0,1
6590702605.0,0,night,3,LOW,7400.0,7400.0,세븐일레븐,3282017.0,2
6590802219.0,0,afternoon,1,LOW,16000.0,16000.0,콤마,3016077.0,1
6592000488.0,0,afternoon,2,LOW,34000.0,34000.0,철길마을군산교복1호점,3268010.0,3
6595500888.0,1,night,4,LOW,121000.0,121000.0,까몬,3350530.0,1
6601700756.0,1,afternoon,2,LOW,37000.0,37000.0,차오름,4610907.0,1
6602200124.0,1,afternoon,2,LOW,65000.0,65000.0,상록수,4631275.0,1
6603400146.0,0,afternoon,2,LOW,4400.0,4400.0,송정동 갱소년,4289313.0,2
6603400146.0,0,night,1,LOW,3300.0,3300.0,송정동 갱소년,4289313.0,2
6604600760.0,1,afternoon,5,LOW,62500.0,31250.0,루베아,4547079.0,1
6608501735.0,0,afternoon,2,LOW,2600.0,2600.0,하나로마트 청주점,3236018.0,1
6608501735.0,1,afternoon,3,LOW,45770.0,45770.0,하나로마트 청주점,3236018.0,1
6608701947.0,1,night,2,LOW,37000.0,37000.0,인생생골뱅이,3250029.0,1
6610401156.0,0,afternoon,3,LOW,20000.0,10000.0,달몬트,3281090.0,1
6610800816.0,1,afternoon,5,LOW,50000.0,25000.0,경기전 옆 사진관,4598019.0,6
6611601732.0,1,morning,6,LOW,6300.0,6300.0,그린마트,3254093.0,2
6613000888.0,1,night,2,LOW,43000.0,43000.0,알로이,4649683.0,1
6614400959.0,0,afternoon,1,LOW,14500.0,14500.0,앤드밀,3159005.0,1
6615900569.0,1,night,6,LOW,97500.0,97500.0,용용선생,4295563.0,1
6618802252.0,1,night,2,LOW,212000.0,212000.0,마키노차야,3258080.0,1
6619900959.0,0,night,5,LOW,47000.0,47000.0,다은수산,4580281.0,1
6620502344.0,1,morning,2,LOW,8910.0,8910.0,마트타운,3287004.0,1
6621202060.0,0,morning,3,LOW,17000.0,17000.0,일상화,3241019.0,1
6622301349.0,0,night,2,LOW,19000.0,19000.0,처갓집양념치킨,4646603.0,1
6625200355.0,0,afternoon,1,LOW,7500.0,7500.0,비라이트,4853846.0,1
6628801746.0,1,afternoon,3,LOW,23400.0,23400.0,에이메이징(오피먼트),4697132.0,1
6630502406.0,0,night,2,LOW,25999.0,12999.5,객사골방,3266066.0,1
6630502556.0,1,afternoon,4,LOW,15000.0,15000.0,"앤쏘온(CAFE&SO,ON)",4514948.0,1
6630702598.0,1,night,2,LOW,34000.0,34000.0,운봉라이라이중화요리,3271026.0,1
6631100938.0,0,afternoon,8,LOW,50900.0,12725.0,소소로와,3010004.0,2
6631100938.0,0,night,2,LOW,11000.0,11000.0,소소로와,3010004.0,2
6631100938.0,1,afternoon,2,LOW,3500.0,3500.0,소소로와,3010004.0,2
6631601117.0,1,night,4,LOW,100000.0,50000.0,라디앙뜨,4598322.0,1
6633800221.0,0,afternoon,1,LOW,10000.0,10000.0,봉산휴게쉼터,3238090.0,2
6641900636.0,1,afternoon,2,LOW,42000.0,42000.0,한마음정육식당반월점,3267064.0,1
6644600796.0,0,night,2,LOW,64000.0,64000.0,목구멍,4295020.0,1
6646700544.0,0,afternoon,1,LOW,13600.0,13600.0,버기즈,4301265.0,1
6650402759.0,1,afternoon,1,LOW,4000.0,4000.0,카페362,3269013.0,1
6650402759.0,1,morning,3,LOW,15000.0,15000.0,카페362,3269013.0,1
6651801645.0,0,night,2,LOW,42000.0,42000.0,담양백동숯불갈비,4658194.0,1
6653300862.0,1,afternoon,3,LOW,8500.0,8500.0,산사의 하루,3280014.0,1
6654500846.0,1,afternoon,2,LOW,31000.0,15500.0,해빔목포비빔밥,3281021.0,1
6658501292.0,0,night,4,LOW,55500.0,55500.0,딤딤섬,3121017.0,1
6661200268.0,0,night,1,LOW,6250.0,6250.0,GS25,4598324.0,1
6661200986.0,0,afternoon,4,LOW,48000.0,48000.0,원두막가든쉼터,3254191.0,1
6661801842.0,1,night,4,LOW,32000.0,32000.0,보배반점,4554310.0,1
6662501141.0,0,night,2,LOW,16100.0,16100.0,세븐일레븐,3282078.0,2
6664100967.0,0,night,3,LOW,335000.0,335000.0,오래,4286425.0,6
6665300179.0,0,afternoon,4,LOW,37000.0,37000.0,유천냉면,4724080.0,1
6665900638.0,0,afternoon,2,LOW,3000.0,3000.0,컴포즈커피,3253022.0,2
6668500262.0,0,afternoon,2,LOW,2300.0,2300.0,이마트24,3121021.0,1
6668500262.0,0,morning,3,LOW,6600.0,3300.0,이마트24,3121021.0,1
6670201878.0,0,night,2,LOW,20000.0,20000.0,수향가든,4559407.0,1
6671001534.0,0,afternoon,2,LOW,20500.0,20500.0,구름위의산책,4544141.0,1
6675300298.0,0,afternoon,2,LOW,2400.0,2400.0,파리바게뜨,3282023.0,2
6676300400.0,0,night,2,LOW,40300.0,40300.0,올리부스,3258074.0,1
6676300400.0,1,afternoon,2,LOW,38800.0,38800.0,올리부스,3258074.0,1
6676300400.0,1,morning,2,LOW,45000.0,45000.0,올리부스,3258074.0,1
6676500398.0,0,night,3,LOW,30000.0,30000.0,행복식당,3260010.0,1
6678802755.0,0,afternoon,2,LOW,29500.0,29500.0,키친205,4691319.0,1
6678802755.0,1,afternoon,16,MEDIUM,142200.0,23700.0,키친205,4691319.0,1
6679600048.0,1,afternoon,2,LOW,40000.0,40000.0,대일수산40호,4667249.0,2
6681002119.0,1,afternoon,2,LOW,22000.0,22000.0,전주농부가,3266047.0,1
6683200485.0,1,afternoon,2,LOW,25000.0,25000.0,고향식당,3253091.0,1
6683500206.0,0,afternoon,4,LOW,52000.0,26000.0,국제반점,4604090.0,1
6683500206.0,0,morning,2,LOW,37000.0,37000.0,국제반점,4604090.0,1
6683500206.0,1,night,1,LOW,11000.0,11000.0,국제반점,4604090.0,1
6687300440.0,1,afternoon,1,LOW,11000.0,11000.0,순리당(동천테라스점),4650120.0,1
6690200803.0,0,afternoon,2,LOW,27000.0,27000.0,멘야케이,4601110.0,1
6690200803.0,0,morning,2,LOW,28900.0,28900.0,멘야케이,4601110.0,1
6690200803.0,1,afternoon,5,LOW,66800.0,33400.0,멘야케이,4601110.0,1
6690302550.0,1,afternoon,5,LOW,8000.0,8000.0,행복한찹쌀꽈배기,3010031.0,1
6690601585.0,0,night,3,LOW,44000.0,44000.0,교동석쇠불고기,3266057.0,1
6690601585.0,1,afternoon,3,LOW,56000.0,56000.0,교동석쇠불고기,3266057.0,1
6690601585.0,1,night,2,LOW,48000.0,48000.0,교동석쇠불고기,3266057.0,1
6690701879.0,0,morning,1,LOW,26500.0,26500.0,은행나무길 국수집,4559353.0,1
6690701879.0,1,afternoon,3,LOW,24500.0,24500.0,은행나무길 국수집,4559353.0,1
6691302108.0,0,afternoon,1,LOW,7000.0,7000.0,헤어1번가,2007001.0,6
6693900231.0,0,morning,4,LOW,24000.0,24000.0,비에사제스,4556412.0,1
6694600715.0,1,night,4,LOW,58000.0,58000.0,자드락한우마을,3238090.0,1
6698100827.0,0,afternoon,6,LOW,116000.0,58000.0,(유)쌍교숯불갈비,3286009.0,1
6698100827.0,0,night,4,LOW,110500.0,55250.0,(유)쌍교숯불갈비,3286009.0,1
6698100827.0,1,afternoon,17,MEDIUM,417500.0,139166.66666666666,(유)쌍교숯불갈비,3286009.0,1
6698100827.0,1,night,4,LOW,92000.0,46000.0,(유)쌍교숯불갈비,3286009.0,1
6698102164.0,0,afternoon,3,LOW,25000.0,25000.0,주식회사 디데이,4166718.0,2
6700302389.0,0,morning,2,LOW,11000.0,11000.0,보니또,3282017.0,1
6700302389.0,1,afternoon,3,LOW,5000.0,5000.0,보니또,3282017.0,1
6700302389.0,1,night,8,LOW,56800.0,18933.333333333332,보니또,3282017.0,1
6701901057.0,1,afternoon,2,LOW,22500.0,22500.0,스톤마운틴(STONEMOUNTAIN),3282017.0,1
6705500828.0,1,afternoon,2,LOW,14900.0,14900.0,아부찌부대찌개,2264001.0,2
6708501047.0,0,afternoon,2,LOW,1000.0,1000.0,(주) 유탑마리나 호텔&리조트,3282059.0,1
6708501047.0,1,afternoon,3,LOW,55000.0,55000.0,(주) 유탑마리나 호텔&리조트,3282059.0,1
6708501047.0,1,morning,6,LOW,45000.0,22500.0,(주) 유탑마리나 호텔&리조트,3282059.0,1
6708501047.0,1,night,3,LOW,64000.0,64000.0,(주) 유탑마리나 호텔&리조트,3282059.0,1
6711401017.0,1,afternoon,4,LOW,31000.0,31000.0,참맛칼국수,4595323.0,1
6711401598.0,0,afternoon,2,LOW,10000.0,10000.0,단양 두남자 수제마을,4544127.0,1
6714000036.0,1,night,1,LOW,13100.0,13100.0,써브웨이,3154056.0,1
6716800495.0,1,afternoon,3,LOW,44000.0,44000.0,백제뮤지엄샵,3259079.0,3
6719601411.0,1,night,2,LOW,25000.0,25000.0,방아실돼지집 정육,4526140.0,1
6720702312.0,0,afternoon,1,LOW,19000.0,19000.0,매주리레코드커피바,4547213.0,1
6721202067.0,1,afternoon,3,LOW,9000.0,9000.0,올바른옛날닭강정,3009018.0,1
6722001248.0,0,night,2,LOW,32000.0,32000.0,곰둥이네,3251015.0,2
6722001573.0,1,afternoon,3,LOW,24000.0,24000.0,마검포 오토캠핑 마트,4592095.0,6
6724100486.0,1,afternoon,4,LOW,17000.0,17000.0,센티드커피로스터,4658368.0,1
6728101443.0,0,afternoon,1,LOW,42000.0,42000.0,사리원면옥 본점,3010017.0,1
6728101443.0,0,morning,2,LOW,22000.0,22000.0,사리원면옥 본점,3010017.0,1
6728101443.0,1,afternoon,2,LOW,24000.0,24000.0,사리원면옥 본점,3010017.0,1
6728801893.0,0,afternoon,1,LOW,41000.0,41000.0,주식회사 부부농장,3240025.0,1
6728801893.0,1,night,2,LOW,31000.0,31000.0,주식회사 부부농장,3240025.0,1
6730300702.0,0,night,1,LOW,6000.0,6000.0,CU,3268007.0,1
6730302563.0,1,night,2,LOW,56000.0,56000.0,태평소곱창,3165028.0,1
6730700618.0,0,afternoon,2,LOW,12000.0,12000.0,굿베리베이커리카페,4664032.0,1
6731700320.0,1,afternoon,4,LOW,47400.0,47400.0,육거리 종합할인마트,4508642.0,2
6731700320.0,1,night,4,LOW,10300.0,10300.0,육거리 종합할인마트,4508642.0,2
6732100365.0,1,night,2,LOW,34000.0,34000.0,유성닭발,3166019.0,1
6732900906.0,1,afternoon,2,LOW,13500.0,13500.0,김지선태양김밥,3253096.0,1
6732900906.0,1,morning,3,LOW,7500.0,7500.0,김지선태양김밥,3253096.0,1
6733201322.0,1,night,1,LOW,10000.0,10000.0,조스테이크,3258075.0,6
6734300504.0,0,afternoon,2,LOW,24000.0,24000.0,현식당,3271030.0,1
6734300504.0,0,morning,1,LOW,12000.0,12000.0,현식당,3271030.0,1
6734300504.0,0,night,2,LOW,24000.0,24000.0,현식당,3271030.0,1
6734300504.0,1,afternoon,1,LOW,66000.0,66000.0,현식당,3271030.0,1
6734300504.0,1,morning,3,LOW,21000.0,21000.0,현식당,3271030.0,1
6738500353.0,1,afternoon,2,LOW,21000.0,21000.0,(주)알에스푸드빌,3259079.0,1
6740501159.0,0,afternoon,2,LOW,18000.0,18000.0,우성순대,3239015.0,1
6741001473.0,1,night,1,LOW,36200.0,36200.0,호랑이,4298170.0,1
6743801176.0,1,night,2,LOW,17900.0,17900.0,키리키리베이커리하우스,4289342.0,1
6744000559.0,1,afternoon,4,LOW,52000.0,26000.0,다르다면,4544127.0,1
6744600890.0,0,night,2,LOW,33900.0,33900.0,해동원,4646068.0,1
6744700669.0,0,afternoon,8,LOW,7700.0,7700.0,매머드익스프레스,3160061.0,1
6744800803.0,0,afternoon,4,LOW,13000.0,6500.0,해님빈대떡,3263048.0,1
6745800286.0,0,afternoon,1,LOW,14300.0,14300.0,몽심,4304479.0,2
6750701613.0,0,afternoon,4,LOW,11500.0,11500.0,씨유유엔(CUUN),4598412.0,1
6754700338.0,0,afternoon,10,MEDIUM,77000.0,19250.0,진우네집국수,4658016.0,1
6754700338.0,0,dawn,1,LOW,5000.0,5000.0,진우네집국수,4658016.0,1
6754700338.0,0,night,2,LOW,18000.0,18000.0,진우네집국수,4658016.0,1
6754700338.0,1,afternoon,5,LOW,27000.0,9000.0,진우네집국수,4658016.0,1
6754700338.0,1,night,3,LOW,33000.0,16500.0,진우네집국수,4658016.0,1
6755000847.0,1,night,2,LOW,47000.0,47000.0,온담,4604090.0,1
6760101953.0,1,afternoon,2,LOW,13000.0,13000.0,보령마이펫,4556196.0,2
6760102480.0,0,afternoon,1,LOW,5500.0,5500.0,담만장,3286020.0,1
6761901069.0,1,afternoon,2,LOW,8800.0,8800.0,취암동과자점,4565112.0,1
6763400267.0,1,afternoon,2,LOW,16000.0,16000.0,백두산,4277126.0,1
6763800023.0,1,night,3,LOW,56000.0,56000.0,좋은날숲불닭갈비,3000117.0,1
6765400760.0,0,morning,2,LOW,205000.0,205000.0,단양패러글라이딩,4544141.0,3
6766000650.0,0,night,2,LOW,11000.0,11000.0,이마트24,4598392.0,1
6768601907.0,1,afternoon,4,LOW,13900.0,13900.0,공차,4805823.0,1
6770402349.0,1,morning,3,LOW,37500.0,37500.0,레이지크해비탯,4598332.0,1
6770602187.0,0,afternoon,2,LOW,24800.0,24800.0,희락,3351284.0,1
6770602187.0,1,afternoon,3,LOW,40200.0,20100.0,희락,3351284.0,1
6770602187.0,1,morning,1,LOW,30000.0,30000.0,희락,3351284.0,1
6770902290.0,0,afternoon,8,LOW,173000.0,43250.0,여수게장 낭만별식,4646880.0,1
6770902290.0,0,night,2,LOW,43000.0,43000.0,여수게장 낭만별식,4646880.0,1
6775600603.0,0,afternoon,2,LOW,12000.0,12000.0,테이크목포,3281095.0,1
6775600603.0,1,afternoon,1,LOW,3500.0,3500.0,테이크목포,3281095.0,1
6776000731.0,0,morning,2,LOW,8400.0,8400.0,오가면간식집,3263048.0,1
6776000731.0,0,night,2,LOW,5600.0,5600.0,오가면간식집,3263048.0,1
6776000731.0,1,morning,2,LOW,5600.0,5600.0,오가면간식집,3263048.0,1
6778500239.0,1,afternoon,6,LOW,13500.0,6750.0,충주(상)휴게소,1000020.0,1
6778500239.0,1,night,2,LOW,15000.0,15000.0,충주(상)휴게소,1000020.0,1
6778700247.0,0,afternoon,4,LOW,24460.0,24460.0,(주)일마트,4547474.0,2
6780300594.0,1,night,3,LOW,207000.0,207000.0,하누골먹돼지,3000202.0,1
6781501335.0,0,afternoon,2,LOW,17500.0,17500.0,카페M99,4592105.0,1
6781801641.0,1,morning,3,LOW,24000.0,24000.0,미가옥,4640707.0,1
6783100734.0,1,night,2,LOW,17000.0,17000.0,이철헤어커커,3266089.0,2
6784000677.0,1,afternoon,4,LOW,66000.0,66000.0,맷돌손순두부,3015030.0,1
6789801546.0,1,afternoon,4,LOW,24000.0,24000.0,여수풍물김치,3282075.0,2
6790102403.0,1,dawn,2,LOW,53000.0,53000.0,오롯,4649379.0,1
6790402699.0,0,afternoon,2,LOW,20100.0,20100.0,나주양과자점,4685287.0,1
6790801330.0,0,night,2,LOW,60000.0,60000.0,해오름선어,4646119.0,1
6790801572.0,1,afternoon,4,LOW,44000.0,22000.0,콘파냐,2014004.0,1
6790801572.0,1,dawn,1,LOW,3500.0,3500.0,콘파냐,2014004.0,1
6791200662.0,0,afternoon,4,LOW,18000.0,18000.0,까페 미원동,4605057.0,1
